"","id","crime"
"28213","Manha-2014-11-05-Pacific","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"28214","Noite-2014-11-04-Pacific","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"28215","Noite-2014-11-04-Pacific","BURGLARY FROM VEHICLE"
"28216","Manha-2014-11-03-Pacific","OTHER MISCELLANEOUS CRIME"
"28217","Tarde-2014-11-04-Pacific","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
"28218","Manha-2014-11-03-Pacific","ROBBERY"
"28219","Tarde-2014-11-03-Pacific","ATTEMPTED ROBBERY"
"28220","Tarde-2014-11-05-Pacific","BURGLARY"
"28221","Tarde-2014-11-05-Pacific","BURGLARY"
"28222","Manha-2014-11-05-Pacific","BURGLARY"
"28223","Noite-2014-11-05-Pacific","BURGLARY, ATTEMPTED"
"28224","Noite-2014-11-05-Pacific","LETTERS, LEWD"
"28225","Noite-2014-11-05-Pacific","BATTERY - SIMPLE ASSAULT"
"28226","Manha-2014-11-01-Pacific","DISTURBING THE PEACE"
"28227","Noite-2014-11-05-Pacific","CRIMINAL THREATS - NO WEAPON DISPLAYED"
"28228","Noite-2014-11-05-Pacific","CRIMINAL THREATS - NO WEAPON DISPLAYED"
"28229","Manha-2014-11-05-Pacific","BURGLARY"
"28230","Manha-2014-11-05-Pacific","BATTERY - SIMPLE ASSAULT"
"28231","Noite-2014-11-05-Pacific","BURGLARY, ATTEMPTED"
"28232","Noite-2014-11-04-N Hollywood","BATTERY - SIMPLE ASSAULT"
"28233","Noite-2014-11-05-N Hollywood","SHOTS FIRED AT INHABITED DWELLING"
"28234","Noite-2014-11-04-N Hollywood","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"28235","Noite-2014-11-04-N Hollywood","VEHICLE - STOLEN"
"28236","Tarde-2014-11-04-N Hollywood","VEHICLE - STOLEN"
"28237","Noite-2014-11-04-N Hollywood","VEHICLE - STOLEN"
"28238","Noite-2014-11-04-N Hollywood","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"28239","Noite-2014-11-04-N Hollywood","ROBBERY"
"28240","Tarde-2014-11-04-N Hollywood","BURGLARY FROM VEHICLE"
"28241","Manha-2014-11-05-N Hollywood","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"28242","Noite-2014-11-04-N Hollywood","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"28243","Tarde-2014-11-04-N Hollywood","BATTERY - SIMPLE ASSAULT"
"28244","Tarde-2014-11-04-N Hollywood","ATTEMPTED ROBBERY"
"28245","Manha-2014-11-05-N Hollywood","BATTERY - SIMPLE ASSAULT"
"28246","Tarde-2014-11-05-N Hollywood","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"28247","Manha-2014-11-05-N Hollywood","THEFT PLAIN - PETTY ($950 & UNDER)"
"28248","Madrugada-2014-11-03-N Hollywood","BURGLARY FROM VEHICLE"
"28249","Tarde-2014-11-05-N Hollywood","SHOPLIFTING-GRAND THEFT ($950.01 & OVER)"
"28250","Tarde-2014-11-05-N Hollywood","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"28251","Manha-2014-11-05-N Hollywood","BATTERY - SIMPLE ASSAULT"
"28252","Madrugada-2014-11-05-N Hollywood","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"28253","Tarde-2014-11-05-N Hollywood","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"28254","Noite-2014-11-05-N Hollywood","BURGLARY FROM VEHICLE"
"28255","Manha-2014-11-04-N Hollywood","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"28256","Noite-2014-11-04-N Hollywood","BURGLARY FROM VEHICLE"
"28257","Noite-2014-11-04-N Hollywood","BATTERY - SIMPLE ASSAULT"
"28258","Noite-2014-11-05-N Hollywood","BATTERY - SIMPLE ASSAULT"
"28259","Noite-2014-11-05-N Hollywood","SPOUSAL (COHAB) ABUSE - AGGRAVATED ASSAULT"
"28260","Madrugada-2014-11-05-N Hollywood","THEFT PLAIN - PETTY ($950 & UNDER)"
"28261","Noite-2014-11-04-Foothill","VEHICLE - STOLEN"
"28262","Noite-2014-11-04-Foothill","VEHICLE - STOLEN"
"28263","Noite-2014-11-04-Foothill","VEHICLE - STOLEN"
"28264","Tarde-2014-11-03-Foothill","THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER)"
"28265","Noite-2014-11-04-Foothill","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"28266","Tarde-2014-11-02-Foothill","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
"28267","Noite-2014-11-04-Foothill","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"28268","Noite-2014-11-04-Foothill","VEHICLE - STOLEN"
"28269","Tarde-2014-11-05-Foothill","BURGLARY"
"28270","Noite-2014-11-05-Foothill","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"28271","Tarde-2014-11-05-Foothill","CHILD, CRIME AGAINST"
"28272","Tarde-2014-11-05-Foothill","CHILD ENDANGERMENT/NEG."
"28273","Manha-2014-11-05-Foothill","BURGLARY"
"28274","Noite-2014-11-05-Foothill","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"28275","Manha-2014-11-05-Foothill","THEFT OF IDENTITY"
"28276","Tarde-2014-11-05-Foothill","BATTERY - SIMPLE ASSAULT"
"28277","Tarde-2014-11-05-Foothill","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"28278","Noite-2014-11-05-Foothill","CHILD NEGLECT (SEE 300 W.I.C.)"
"28279","Noite-2014-11-04-Foothill","BURGLARY FROM VEHICLE"
"28280","Madrugada-2014-11-05-Devonshire","TRESPASSING"
"28281","Madrugada-2014-11-05-Devonshire","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"28282","Tarde-2014-11-04-Devonshire","VEHICLE - STOLEN"
"28283","Noite-2014-11-02-Devonshire","VEHICLE - STOLEN"
"28284","Noite-2014-11-04-Devonshire","ARSON"
"28285","Noite-2014-11-04-Devonshire","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"28286","Madrugada-2014-11-05-Devonshire","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"28287","Tarde-2014-11-04-Devonshire","BIKE - STOLEN"
"28288","Noite-2014-11-04-Devonshire","THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER)"
"28289","Tarde-2014-11-05-Devonshire","BIKE - STOLEN"
"28290","Tarde-2014-11-02-Devonshire","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
"28291","Manha-2014-11-05-Devonshire","VIOLATION OF RESTRAINING ORDER"
"28292","Tarde-2014-11-05-Devonshire","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"28293","Noite-2014-11-05-Devonshire","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"28294","Manha-2014-11-05-Devonshire","BURGLARY"
"28295","Tarde-2014-11-05-Devonshire","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"28296","Tarde-2014-11-05-Devonshire","OTHER MISCELLANEOUS CRIME"
"28297","Manha-2014-11-05-Devonshire","CHILD, CRIME AGAINST"
"28298","Noite-2014-11-05-Southeast","RESISTING ARREST"
"28299","Noite-2014-11-05-Southeast","RAPE, FORCIBLE"
"28300","Madrugada-2014-11-05-Southeast","BATTERY - SIMPLE ASSAULT"
"28301","Madrugada-2014-11-05-Southeast","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"28302","Noite-2014-11-03-Southeast","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"28303","Manha-2014-11-05-Southeast","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"28304","Manha-2014-11-05-Southeast","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"28305","Manha-2014-11-05-Southeast","CRIMINAL THREATS - NO WEAPON DISPLAYED"
"28306","Tarde-2014-11-04-Southeast","BURGLARY FROM VEHICLE"
"28307","Manha-2014-11-04-Southeast","BURGLARY FROM VEHICLE"
"28308","Madrugada-2014-11-05-Southeast","THEFT PLAIN - PETTY ($950 & UNDER)"
"28309","Tarde-2014-11-03-Southeast","CRUELTY TO ANIMALS"
"28310","Manha-2014-11-05-Southeast","THEFT PLAIN - PETTY ($950 & UNDER)"
"28311","Manha-2014-11-05-Southeast","BATTERY - SIMPLE ASSAULT"
"28312","Noite-2014-11-05-Southeast","CRIMINAL THREATS - NO WEAPON DISPLAYED"
"28313","Noite-2014-11-03-Southeast","BURGLARY FROM VEHICLE"
"28314","Tarde-2014-11-05-Southeast","THEFT PLAIN - PETTY ($950 & UNDER)"
"28315","Noite-2014-11-05-Southeast","ROBBERY"
"28316","Tarde-2014-11-05-Southeast","BATTERY - SIMPLE ASSAULT"
"28317","Noite-2014-11-05-Southeast","THEFT PLAIN - PETTY ($950 & UNDER)"
"28318","Tarde-2014-11-05-Southeast","VIOLATION OF COURT ORDER"
"28319","Manha-2014-11-04-Southeast","BURGLARY"
"28320","Tarde-2014-11-05-Mission","ROBBERY"
"28321","Noite-2014-11-05-Mission","ROBBERY"
"28322","Noite-2014-11-02-Mission","BURGLARY"
"28323","Noite-2014-11-04-Mission","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"28324","Manha-2014-11-04-Mission","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"28325","Tarde-2014-11-03-Mission","THEFT OF IDENTITY"
"28326","Tarde-2014-11-04-Mission","THEFT OF IDENTITY"
"28327","Noite-2014-11-04-Mission","VEHICLE - STOLEN"
"28328","Noite-2014-11-04-Mission","THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER)"
"28329","Noite-2014-11-04-Mission","CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT"
"28330","Noite-2014-11-04-Mission","BURGLARY FROM VEHICLE"
"28331","Tarde-2014-11-04-Mission","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
"28332","Noite-2014-11-03-Mission","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
"28333","Noite-2014-11-05-Mission","THEFT PLAIN - PETTY ($950 & UNDER)"
"28334","Tarde-2014-11-05-Mission","THEFT PLAIN - PETTY ($950 & UNDER)"
"28335","Madrugada-2014-11-03-Mission","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"28336","Manha-2014-11-05-Mission","BATTERY - SIMPLE ASSAULT"
"28337","Noite-2014-11-05-Mission","BATTERY - SIMPLE ASSAULT"
"28338","Manha-2014-11-05-Mission","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"28339","Manha-2014-11-02-Mission","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"28340","Madrugada-2014-11-05-Olympic","CRIMINAL THREATS - NO WEAPON DISPLAYED"
"28341","Madrugada-2014-11-05-Olympic","THEFT, PERSON"
"28342","Madrugada-2014-11-05-Olympic","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"28343","Tarde-2014-11-04-Olympic","RAPE, FORCIBLE"
"28344","Noite-2014-11-04-Olympic","VEHICLE - STOLEN"
"28345","Manha-2014-11-05-Olympic","THREATENING PHONE CALLS/LETTERS"
"28346","Manha-2014-11-05-Olympic","OTHER ASSAULT"
"28347","Tarde-2014-11-04-Olympic","BURGLARY"
"28348","Manha-2014-11-01-Olympic","THEFT OF IDENTITY"
"28349","Madrugada-2014-11-05-Olympic","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"28350","Noite-2014-11-05-Olympic","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
"28351","Noite-2014-11-05-Olympic","BATTERY - SIMPLE ASSAULT"
"28352","Manha-2014-11-03-Olympic","LETTERS, LEWD"
"28353","Manha-2014-11-05-Olympic","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"28354","Tarde-2014-11-02-Olympic","BIKE - STOLEN"
"28355","Tarde-2014-11-05-Olympic","THEFT PLAIN - PETTY ($950 & UNDER)"
"28356","Tarde-2014-11-05-Olympic","THEFT PLAIN - PETTY ($950 & UNDER)"
"28357","Noite-2014-11-05-Olympic","BUNCO, PETTY THEFT"
"28358","Manha-2014-11-05-Olympic","BURGLARY"
"28359","Manha-2014-11-05-Olympic","BURGLARY FROM VEHICLE"
"28360","Madrugada-2014-11-05-Olympic","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"28361","Noite-2014-11-04-Topanga","BURGLARY, ATTEMPTED"
"28362","Madrugada-2014-11-05-Topanga","BURGLARY"
"28363","Noite-2014-11-04-Topanga","ARSON"
"28364","Madrugada-2014-11-05-Topanga","VIOLATION OF RESTRAINING ORDER"
"28365","Noite-2014-11-04-Topanga","BURGLARY FROM VEHICLE"
"28366","Manha-2014-11-05-Topanga","BURGLARY"
"28367","Tarde-2014-11-05-Topanga","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"28368","Manha-2014-11-05-Topanga","BURGLARY, ATTEMPTED"
"28369","Manha-2014-11-03-Topanga","BURGLARY"
"28370","Tarde-2014-11-05-Topanga","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"28371","Tarde-2014-11-05-Topanga","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"28372","Tarde-2014-11-05-Topanga","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"28373","Noite-2014-11-02-Topanga","BURGLARY FROM VEHICLE"
"28374","Tarde-2014-11-05-Topanga","BATTERY - SIMPLE ASSAULT"
"28375","Tarde-2014-11-04-Topanga","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"28376","Noite-2014-11-05-Topanga","THEFT PLAIN - PETTY ($950 & UNDER)"
"28377","Noite-2014-11-05-Topanga","SHOPLIFTING-GRAND THEFT ($950.01 & OVER)"
"28378","Noite-2014-11-05-Topanga","BATTERY - SIMPLE ASSAULT"
"28379","Noite-2014-11-05-Topanga","BATTERY - SIMPLE ASSAULT"
"28380","Noite-2014-11-05-Topanga","BATTERY - SIMPLE ASSAULT"
"28381","Tarde-2014-11-05-Topanga","BATTERY - SIMPLE ASSAULT"
"28382","Noite-2014-11-05-Topanga","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
"28383","Noite-2014-11-04-Topanga","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"28384","Noite-2014-11-04-Central","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"28385","Tarde-2014-11-03-Central","TRESPASSING"
"28386","Manha-2014-11-03-Central","BATTERY - SIMPLE ASSAULT"
"28387","Manha-2014-11-03-Central","BATTERY - SIMPLE ASSAULT"
"28388","Noite-2014-11-03-Central","TRESPASSING"
"28389","Madrugada-2014-11-04-Central","THEFT PLAIN - PETTY ($950 & UNDER)"
"28390","Tarde-2014-11-03-Central","BRIBERY"
"28391","Noite-2014-11-03-Central","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"28392","Manha-2014-11-04-Central","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"28393","Manha-2014-11-01-Central","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"28394","Manha-2014-11-01-Central","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
"28395","Tarde-2014-11-04-Central","BATTERY - SIMPLE ASSAULT"
"28396","Manha-2014-11-04-Central","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"28397","Tarde-2014-11-04-Central","BATTERY - SIMPLE ASSAULT"
"28398","Tarde-2014-11-04-Central","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"28399","Tarde-2014-11-04-Central","REPLICA FIREARMS(SALE,DISPLAY,MANUFACTURE OR DISTRIBUTE)"
"28400","Manha-2014-11-04-Central","THEFT PLAIN - PETTY ($950 & UNDER)"
"28401","Noite-2014-11-04-Central","ROBBERY"
"28402","Noite-2014-11-04-Central","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"28403","Manha-2014-11-02-Rampart","BUNCO, PETTY THEFT"
"28404","Manha-2014-11-03-Rampart","BUNCO, GRAND THEFT"
"28405","Manha-2014-11-04-Rampart","BATTERY - SIMPLE ASSAULT"
"28406","Madrugada-2014-11-03-Rampart","THEFT PLAIN - PETTY ($950 & UNDER)"
"28407","Madrugada-2014-11-04-Rampart","THEFT PLAIN - PETTY ($950 & UNDER)"
"28408","Tarde-2014-11-03-Rampart","BATTERY - SIMPLE ASSAULT"
"28409","Tarde-2014-11-04-Rampart","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"28410","Manha-2014-11-03-Rampart","THEFT PLAIN - PETTY ($950 & UNDER)"
"28411","Manha-2014-11-03-Rampart","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
"28412","Tarde-2014-11-02-Rampart","THEFT PLAIN - PETTY ($950 & UNDER)"
"28413","Noite-2014-11-04-Rampart","BATTERY - SIMPLE ASSAULT"
"28414","Tarde-2014-11-03-Southwest","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"28415","Noite-2014-11-03-Southwest","VEHICLE - STOLEN"
"28416","Noite-2014-11-03-Southwest","CRIMINAL THREATS - NO WEAPON DISPLAYED"
"28417","Noite-2014-11-03-Southwest","VEHICLE - STOLEN"
"28418","Madrugada-2014-11-04-Southwest","ROBBERY"
"28419","Manha-2014-11-04-Southwest","BATTERY - SIMPLE ASSAULT"
"28420","Noite-2014-11-03-Southwest","BATTERY - SIMPLE ASSAULT"
"28421","Tarde-2014-11-03-Southwest","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"28422","Manha-2014-11-04-Southwest","CHILD ENDANGERMENT/NEG."
"28423","Noite-2014-11-03-Southwest","KIDNAPPING"
"28424","Tarde-2014-11-03-Southwest","VEHICLE - STOLEN"
"28425","Madrugada-2014-11-04-Southwest","ROBBERY"
"28426","Manha-2014-11-04-Southwest","BURGLARY"
"28427","Tarde-2014-11-04-Southwest","THEFT PLAIN - PETTY ($950 & UNDER)"
"28428","Noite-2014-11-03-Southwest","BATTERY - SIMPLE ASSAULT"
"28429","Manha-2014-11-04-Southwest","CRIMINAL THREATS - NO WEAPON DISPLAYED"
"28430","Tarde-2014-11-04-Southwest","ROBBERY"
"28431","Tarde-2014-11-03-Southwest","VEHICLE - STOLEN"
"28432","Tarde-2014-11-04-Southwest","SHOPLIFTING-GRAND THEFT ($950.01 & OVER)"
"28433","Tarde-2014-11-04-Southwest","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"28434","Tarde-2014-11-04-Southwest","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"28435","Tarde-2014-11-04-Southwest","THEFT PLAIN - PETTY ($950 & UNDER)"
"28436","Manha-2014-11-03-Southwest","BURGLARY, ATTEMPTED"
"28437","Noite-2014-11-04-Southwest","ROBBERY"
"28438","Tarde-2014-11-04-Southwest","ATTEMPTED ROBBERY"
"28439","Noite-2014-11-04-Southwest","BURGLARY FROM VEHICLE"
"28440","Madrugada-2014-11-03-Southwest","BURGLARY"
"28441","Noite-2014-11-04-Southwest","BURGLARY"
"28442","Noite-2014-11-04-Southwest","CRIMINAL THREATS - NO WEAPON DISPLAYED"
"28443","Tarde-2014-11-04-Southwest","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"28444","Noite-2014-11-04-Southwest","THEFT PLAIN - PETTY ($950 & UNDER)"
"28445","Noite-2014-11-03-Hollenbeck","BATTERY - SIMPLE ASSAULT"
"28446","Noite-2014-11-03-Hollenbeck","VEHICLE - STOLEN"
"28447","Tarde-2014-11-04-Hollenbeck","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"28448","Madrugada-2014-11-02-Hollenbeck","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
"28449","Madrugada-2014-11-04-Hollenbeck","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"28450","Manha-2014-11-04-Hollenbeck","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"28451","Manha-2014-11-04-Hollenbeck","BATTERY - SIMPLE ASSAULT"
"28452","Tarde-2014-11-03-Hollenbeck","VIOLATION OF COURT ORDER"
"28453","Tarde-2014-11-04-Hollenbeck","VEHICLE - STOLEN"
"28454","Tarde-2014-11-04-Hollenbeck","BURGLARY"
"28455","Madrugada-2014-11-04-Hollenbeck","BURGLARY"
"28456","Tarde-2014-11-04-Hollenbeck","ROBBERY"
"28457","Manha-2014-11-04-Hollenbeck","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"28458","Manha-2014-11-04-Hollenbeck","BURGLARY"
"28459","Noite-2014-11-04-Hollenbeck","ROBBERY"
"28460","Noite-2014-11-04-Hollenbeck","BATTERY - SIMPLE ASSAULT"
"28461","Noite-2014-11-04-Hollenbeck","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"28462","Tarde-2014-11-04-Hollenbeck","BATTERY WITH SEXUAL CONTACT"
"28463","Madrugada-2014-11-03-Harbor","VEHICLE - STOLEN"
"28464","Noite-2014-11-03-Harbor","VEHICLE - STOLEN"
"28465","Noite-2014-11-03-Harbor","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"28466","Madrugada-2014-11-04-Harbor","TRESPASSING"
"28467","Madrugada-2014-11-04-Harbor","VIOLATION OF RESTRAINING ORDER"
"28468","Madrugada-2014-11-04-Harbor","VEHICLE - STOLEN"
"28469","Noite-2014-11-03-Harbor","BURGLARY FROM VEHICLE"
"28470","Madrugada-2014-11-04-Harbor","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"28471","Manha-2014-11-04-Harbor","THEFT PLAIN - PETTY ($950 & UNDER)"
"28472","Tarde-2014-11-01-Harbor","BUNCO, PETTY THEFT"
"28473","Tarde-2014-11-04-Harbor","BURGLARY FROM VEHICLE"
"28474","Tarde-2014-11-01-Harbor","THEFT OF IDENTITY"
"28475","Tarde-2014-11-03-Harbor","VEHICLE - STOLEN"
"28476","Manha-2014-11-04-Harbor","RESISTING ARREST"
"28477","Tarde-2014-11-04-Harbor","BURGLARY FROM VEHICLE"
"28478","Tarde-2014-11-03-Harbor","BUNCO, GRAND THEFT"
"28479","Tarde-2014-11-01-Harbor","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"28480","Noite-2014-11-04-Harbor","BURGLARY FROM VEHICLE"
"28481","Tarde-2014-11-04-Harbor","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"28482","Noite-2014-11-03-Harbor","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
"28483","Tarde-2014-11-04-Harbor","THEFT PLAIN - PETTY ($950 & UNDER)"
"28484","Tarde-2014-11-04-Harbor","THEFT PLAIN - PETTY ($950 & UNDER)"
"28485","Tarde-2014-11-04-Harbor","THEFT PLAIN - PETTY ($950 & UNDER)"
"28486","Tarde-2014-11-04-Harbor","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"28487","Tarde-2014-11-04-Hollywood","DOCUMENT FORGERY / STOLEN FELONY"
"28488","Madrugada-2014-11-04-Hollywood","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"28489","Madrugada-2014-11-04-Hollywood","ROBBERY"
"28490","Madrugada-2014-11-04-Hollywood","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"28491","Tarde-2014-11-03-Hollywood","BATTERY - SIMPLE ASSAULT"
"28492","Noite-2014-11-03-Hollywood","THEFT PLAIN - PETTY ($950 & UNDER)"
"28493","Noite-2014-11-02-Hollywood","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"28494","Tarde-2014-11-02-Hollywood","THEFT PLAIN - PETTY ($950 & UNDER)"
"28495","Noite-2014-11-03-Hollywood","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"28496","Noite-2014-11-03-Hollywood","VEHICLE - STOLEN"
"28497","Manha-2014-11-03-Hollywood","THEFT PLAIN - PETTY ($950 & UNDER)"
"28498","Tarde-2014-11-04-Hollywood","TRESPASSING"
"28499","Noite-2014-11-03-Hollywood","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"28500","Madrugada-2014-11-04-Hollywood","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"28501","Madrugada-2014-11-01-Hollywood","THEFT PLAIN - PETTY ($950 & UNDER)"
"28502","Manha-2014-11-03-Hollywood","THEFT OF IDENTITY"
"28503","Noite-2014-11-03-Hollywood","THEFT PLAIN - PETTY ($950 & UNDER)"
"28504","Noite-2014-11-03-Hollywood","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"28505","Noite-2014-11-04-Hollywood","OTHER ASSAULT"
"28506","Noite-2014-11-04-Hollywood","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"28507","Manha-2014-11-04-Hollywood","CRIMINAL THREATS - NO WEAPON DISPLAYED"
"28508","Noite-2014-11-04-Hollywood","BATTERY - SIMPLE ASSAULT"
"28509","Manha-2014-11-04-Hollywood","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
"28510","Noite-2014-11-04-Hollywood","DISTURBING THE PEACE"
"28511","Tarde-2014-11-04-Hollywood","THEFT OF IDENTITY"
"28512","Manha-2014-11-03-Wilshire","BURGLARY"
"28513","Manha-2014-11-03-Wilshire","BATTERY - SIMPLE ASSAULT"
"28514","Manha-2014-11-03-Wilshire","BURGLARY"
"28515","Noite-2014-11-01-Wilshire","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"28516","Noite-2014-11-02-Wilshire","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"28517","Tarde-2014-11-03-Wilshire","THEFT PLAIN - PETTY ($950 & UNDER)"
"28518","Tarde-2014-11-03-Wilshire","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"28519","Manha-2014-11-03-Wilshire","BATTERY - SIMPLE ASSAULT"
"28520","Manha-2014-11-04-Wilshire","VEHICLE - STOLEN"
"28521","Tarde-2014-11-02-Wilshire","BURGLARY FROM VEHICLE"
"28522","Madrugada-2014-11-03-Wilshire","THEFT PLAIN - PETTY ($950 & UNDER)"
"28523","Manha-2014-11-04-Wilshire","THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER)"
"28524","Tarde-2014-11-04-Wilshire","TRESPASSING"
"28525","Manha-2014-11-03-Wilshire","LETTERS, LEWD"
"28526","Manha-2014-11-04-Wilshire","BATTERY - SIMPLE ASSAULT"
"28527","Manha-2014-11-01-Wilshire","BATTERY - SIMPLE ASSAULT"
"28528","Tarde-2014-11-04-Wilshire","BUNCO, GRAND THEFT"
"28529","Tarde-2014-11-01-Wilshire","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
"28530","Madrugada-2014-11-04-Wilshire","BURGLARY FROM VEHICLE"
"28531","Manha-2014-11-03-West LA","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"28532","Tarde-2014-11-04-West LA","EMBEZZLEMENT, PETTY THEFT ($950 & UNDER)"
